 LLYFNI2                   SWAT+ Dec 8  2020    MODULAR Rev 2020.60.5.1                                   
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle      sedmin     tileno3
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        ----        ----
    365    12    31  2006     64       0  rtu0640                0.041       0.241       0.012       0.122       0.000       0.000       0.000       0.001       0.000
    365    12    31  2006     65       0  rtu0650                0.127       0.771       0.036       0.581       0.000       0.000       0.000       0.003       0.000
    365    12    31  2006     66       0  rtu0660               28.673       3.999       0.263      18.797       0.000       0.163       0.000       0.026       0.000
    365    12    31  2006     67       0  rtu0670                0.000       0.000       0.000       1.453       0.000       0.001       0.000       0.000       0.000
    365    12    31  2006     68       0  rtu0680               20.078       5.563       0.297       0.059       0.000       0.000       0.000       0.025       0.000
    365    12    31  2006     69       0  rtu0690                0.181       0.690       0.029       0.057       0.000       0.000       0.000       0.003       0.000
    365    12    31  2006     70       0  rtu0700                0.036       0.209       0.010       0.103       0.000       0.000       0.000       0.001       0.000
    365    12    31  2006     71       0  rtu0710               48.888       6.922       0.442      26.828       0.000       0.033       0.000       0.067       0.000
    365    12    31  2006     72       0  rtu0720                0.337       0.825       0.282       0.217       0.000       0.163       0.000       0.006       0.000
    365    12    31  2006     73       0  rtu0730                0.049       0.434       0.018       0.036       0.000       0.000       0.000       0.001       0.000
    365    12    31  2006     74       0  rtu0740                0.156       0.584       0.024       0.080       0.000       0.000       0.000       0.002       0.000
    365    12    31  2006     75       0  rtu0750                0.001       0.008       0.000       0.174       0.000       0.000       0.000       0.000       0.000
    365    12    31  2006     76       0  rtu0760                0.343       0.885       0.288       0.343       0.000       0.212       0.000       0.006       0.000
    365    12    31  2006     77       0  rtu0770                0.135       0.417       0.126       0.204       0.000       0.105       0.000       0.003       0.000
    365    12    31  2006     78       0  rtu0780                0.012       0.074       0.005       0.053       0.000       0.000       0.000       0.000       0.000
    365    12    31  2006     79       0  rtu0790                0.116       0.682       0.032       0.298       0.000       0.000       0.000       0.002       0.000
    365    12    31  2006     80       0  rtu0800                0.332       0.812       0.279       0.205       0.000       0.161       0.000       0.006       0.000
    365    12    31  2006     81       0  rtu0810                0.004       0.067       0.007       0.522       0.000       0.086       0.000       0.000       0.000
    365    12    31  2006     82       0  rtu0820                0.024       0.137       0.007       0.054       0.000       0.000       0.000       0.000       0.000
    365    12    31  2006     83       0  rtu0830                0.252       0.555       0.216       0.189       0.000       0.170       0.000       0.005       0.000
    365    12    31  2006     84       0  rtu0840                0.197       1.193       0.062       0.238       0.000       0.000       0.000       0.004       0.000
    365    12    31  2006     85       0  rtu0850               54.693       2.114       0.186      11.968       0.000       0.034       0.000       0.033       0.000
    365    12    31  2006     86       0  rtu0860                0.059       0.354       0.017       0.220       0.000       0.000       0.000       0.001       0.000
    365    12    31  2006     87       0  rtu0870               52.689       2.605       0.217      12.513       0.000       0.036       0.000       0.033       0.000
    365    12    31  2006     88       0  rtu0880              237.199       2.565       0.208       9.402       0.000       0.033       0.000       0.029       0.000
    365    12    31  2006     89       0  rtu0890                0.106       1.193       0.088       0.190       0.000       0.027       0.000       0.002       0.000
    365    12    31  2006     90       0  rtu0900                0.152       0.901       0.043       0.586       0.000       0.000       0.000       0.003       0.000
    365    12    31  2006     91       0  rtu0910               23.422       1.835       0.168      10.629       0.000       0.033       0.000       0.034       0.000
    365    12    31  2006     92       0  rtu0920                0.347       0.855       0.291       0.227       0.000       0.158       0.000       0.006       0.000
    365    12    31  2006     93       0  rtu0930                0.232       1.330       0.065       0.204       0.000       0.000       0.000       0.004       0.000
    365    12    31  2006     94       0  rtu0940                5.668       1.061       0.115       4.900       0.000       0.135       0.000       0.011       0.000
    365    12    31  2006     95       0  rtu0950                0.113       1.153       0.050       0.629       0.000       0.000       0.000       0.003       0.000
    365    12    31  2006     96       0  rtu0960               83.434       1.407       0.113       2.838       0.000       0.014       0.000       0.021       0.000
    365    12    31  2006     97       0  rtu0970                0.351       0.853       0.294       0.202       0.000       0.158       0.000       0.006       0.000
    365    12    31  2006     98       0  rtu0980                0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    365    12    31  2006     99       0  rtu0990                0.055       0.596       0.038       0.265       0.000       0.030       0.000       0.001       0.000
    365    12    31  2006    100       0  rtu1000                0.136       0.382       0.130       0.326       0.000       0.212       0.000       0.003       0.000
    365    12    31  2006    101       0  rtu1010               74.453       2.218       0.193      12.268       0.000       0.034       0.000       0.031       0.000
    365    12    31  2006    102       0  rtu1020               88.151       7.156       0.384       0.139       0.000       0.000       0.000       0.007       0.000
    365    12    31  2006    103       0  rtu1030                0.155       0.919       0.058       0.585       0.000       0.000       0.000       0.004       0.000
    365    12    31  2006    104       0  rtu1040                0.032       0.495       0.044       1.614       0.000       0.167       0.000       0.001       0.000
    365    12    31  2006    105       0  rtu1050                0.153       0.897       0.045       0.336       0.000       0.000       0.000       0.003       0.000
    365    12    31  2006    106       0  rtu1060                0.332       0.794       0.054       0.222       0.000       0.001       0.000       0.007       0.000
    365    12    31  2006    107       0  rtu1070                0.045       0.503       0.023       0.513       0.000       0.000       0.000       0.001       0.000
    365    12    31  2006    108       0  rtu1080                0.307       0.830       0.261       0.456       0.000       0.253       0.000       0.006       0.000
    365    12    31  2006    109       0  rtu1090               31.814       4.478       0.294      29.697       0.000       0.021       0.000       0.034       0.000
    365    12    31  2006    110       0  rtu1100                0.359       2.428       0.150       1.002       0.000       0.001       0.000       0.012       0.000
    365    12    31  2006    111       0  rtu1110                0.199       0.468       0.172       0.161       0.000       0.115       0.000       0.004       0.000
    365    12    31  2006    112       0  rtu1120                0.081       0.630       0.027       0.067       0.000       0.000       0.000       0.001       0.000
    365    12    31  2006    113       0  rtu1130                0.088       0.534       0.025       0.520       0.000       0.000       0.000       0.002       0.000
    365    12    31  2006    114       0  rtu1140               38.338       5.542       0.364      24.557       0.000       0.031       0.000       0.042       0.000
    365    12    31  2006    115       0  rtu1150                0.128       0.751       0.043       0.168       0.000       0.000       0.000       0.003       0.000
    365    12    31  2006    116       0  rtu1160                0.058       0.320       0.015       0.002       0.000       0.000       0.000       0.001       0.000
    365    12    31  2006    117       0  rtu1170                0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    365    12    31  2006    118       0  rtu1180                0.705       4.609       0.245       0.626       0.000       0.001       0.000       0.016       0.000
    365    12    31  2006    119       0  rtu1190                0.592       3.624       0.188       0.064       0.000       0.000       0.000       0.011       0.000
    365    12    31  2006    120       0  rtu1200                0.589       4.100       0.215       0.831       0.000       0.001       0.000       0.015       0.000
    365    12    31  2006    121       0  rtu1210              106.701      10.182       0.546       0.151       0.000       0.000       0.000       0.010       0.000
    365    12    31  2006    122       0  rtu1220                0.001       0.007       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    365    12    31  2006    123       0  rtu1230                0.007       0.044       0.002       0.001       0.000       0.000       0.000       0.000       0.000
    365    12    31  2006    124       0  rtu1240                0.029       0.194       0.008       0.280       0.000       0.000       0.000       0.001       0.000
    365    12    31  2006    125       0  rtu1250                0.410       1.152       0.346       0.480       0.000       0.241       0.000       0.008       0.000
    365    12    31  2006    126       0  rtu1260                0.247       0.819       0.222       0.236       0.000       0.133       0.000       0.004       0.000
    365    12    31  2006    127       0  rtu1270                0.087       0.658       0.101       0.155       0.000       0.072       0.000       0.002       0.000
    365    12    31  2006    128       0  rtu1280                0.304       0.728       0.257       0.168       0.000       0.133       0.000       0.005       0.000
    365    12    31  2006    129       0  rtu1290                0.398       1.002       0.330       0.292       0.000       0.195       0.000       0.007       0.000
    365    12    31  2006    130       0  rtu1300                0.114       0.877       0.068       0.689       0.000       0.040       0.000       0.002       0.000
    365    12    31  2006    131       0  rtu1310                0.306       0.769       0.258       0.255       0.000       0.171       0.000       0.006       0.000
    365    12    31  2006    132       0  rtu1320                0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    365    12    31  2006    133       0  rtu1330                0.262       0.681       0.224       0.173       0.000       0.133       0.000       0.005       0.000
    365    12    31  2006    134       0  rtu1340              180.866      13.808       0.740       0.232       0.000       0.000       0.000       0.012       0.000
    365    12    31  2006    135       0  rtu1350                0.264       1.496       0.073       0.059       0.000       0.000       0.000       0.004       0.000
    365    12    31  2006    136       0  rtu1360                0.024       0.125       0.008       0.003       0.000       0.000       0.000       0.000       0.000
    365    12    31  2006    137       0  rtu1370                0.135       0.912       0.038       0.722       0.000       0.000       0.000       0.003       0.000
    365    12    31  2006    138       0  rtu1380                0.075       0.774       0.041       0.421       0.000       0.007       0.000       0.002       0.000
    365    12    31  2006    139       0  rtu1390                0.273       0.984       0.243       0.350       0.000       0.173       0.000       0.005       0.000
    365    12    31  2006    140       0  rtu1400                0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    365    12    31  2006    141       0  rtu1410                0.037       0.217       0.010       0.094       0.000       0.000       0.000       0.001       0.000
    365    12    31  2006    142       0  rtu1420               87.284       6.807       0.365       0.079       0.000       0.000       0.000       0.006       0.000
    365    12    31  2006    143       0  rtu1430               84.376       9.951       0.531       0.295       0.000       0.000       0.000       0.011       0.000
    365    12    31  2006    144       0  rtu1440                0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    365    12    31  2006    145       0  rtu1450                0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    365    12    31  2006    146       0  rtu1460                0.198       1.212       0.076       0.547       0.000       0.000       0.000       0.005       0.000
    365    12    31  2006    147       0  rtu1470                0.110       0.759       0.035       0.472       0.000       0.000       0.000       0.002       0.000
    365    12    31  2006    148       0  rtu1480                0.200       1.112       0.053       0.209       0.000       0.000       0.000       0.003       0.000
    365    12    31  2006    149       0  rtu1490                0.360       2.099       0.099       0.159       0.000       0.000       0.000       0.006       0.000
    365    12    31  2006    150       0  rtu1500                0.223       2.480       0.149       1.612       0.000       0.069       0.000       0.005       0.000
    365    12    31  2006    151       0  rtu1510                0.166       2.339       0.237       1.132       0.000       0.260       0.000       0.003       0.000
    365    12    31  2006    152       0  rtu1520                0.366       0.977       0.310       0.314       0.000       0.184       0.000       0.007       0.000
    365    12    31  2006    153       0  rtu1530                0.380       1.001       0.320       0.255       0.000       0.145       0.000       0.007       0.000
    365    12    31  2006    154       0  rtu1540                0.182       1.498       0.065       1.295       0.000       0.000       0.000       0.004       0.000
    365    12    31  2006    155       0  rtu1550                0.256       0.584       0.219       0.096       0.000       0.103       0.000       0.004       0.000
    365    12    31  2006    156       0  rtu1560                0.046       0.253       0.012       0.002       0.000       0.000       0.000       0.001       0.000
    365    12    31  2006    157       0  rtu1570                0.162       1.564       0.066       0.854       0.000       0.000       0.000       0.003       0.000
    365    12    31  2006    158       0  rtu1580                0.355       0.889       0.296       0.268       0.000       0.182       0.000       0.006       0.000
    365    12    31  2006    159       0  rtu1590                0.039       0.215       0.010       0.001       0.000       0.000       0.000       0.001       0.000
    365    12    31  2006    160       0  rtu1600                0.305       0.742       0.257       0.193       0.000       0.145       0.000       0.005       0.000
    365    12    31  2006    161       0  rtu1610                0.528       1.489       0.442       0.538       0.000       0.268       0.000       0.010       0.000
    365    12    31  2006    162       0  rtu1620                0.215       0.559       0.178       0.189       0.000       0.113       0.000       0.004       0.000
    365    12    31  2006    163       0  rtu1630                0.490       1.238       0.402       0.335       0.000       0.222       0.000       0.009       0.000
    365    12    31  2006    164       0  rtu1640                0.196       0.948       0.198       0.259       0.000       0.140       0.000       0.004       0.000
    365    12    31  2006    165       0  rtu1650                0.299       0.740       0.252       0.232       0.000       0.165       0.000       0.005       0.000
    365    12    31  2006    166       0  rtu1660                0.089       0.771       0.033       0.329       0.000       0.000       0.000       0.002       0.000
    365    12    31  2006    167       0  rtu1670                0.143       0.791       0.050       0.045       0.000       0.000       0.000       0.003       0.000
    365    12    31  2006    168       0  rtu1680                0.484       1.364       0.405       0.545       0.000       0.261       0.000       0.009       0.000
    365    12    31  2006    169       0  rtu1690                0.000       0.002       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    365    12    31  2006    170       0  rtu1700                0.290       1.776       0.083       0.250       0.000       0.000       0.000       0.005       0.000
    365    12    31  2006    171       0  rtu1710                0.348       2.425       0.111       0.391       0.000       0.000       0.000       0.007       0.000
    365    12    31  2006    172       0  rtu1720                0.247       0.649       0.207       0.291       0.000       0.175       0.000       0.005       0.000
    365    12    31  2006    173       0  rtu1730                0.214       1.083       0.215       0.400       0.000       0.188       0.000       0.004       0.000
    365    12    31  2006    174       0  rtu1740                0.332       1.184       0.296       0.394       0.000       0.200       0.000       0.006       0.000
    365    12    31  2006    175       0  rtu1750                0.428       1.092       0.352       0.334       0.000       0.214       0.000       0.008       0.000
    365    12    31  2006    176       0  rtu1760              174.521       8.506       0.459       0.065       0.000       0.000       0.000       0.007       0.000
    365    12    31  2006    177       0  rtu1770                0.105       0.793       0.059       0.407       0.000       0.043       0.000       0.002       0.000
    365    12    31  2006    178       0  rtu1780                0.135       0.561       0.132       0.190       0.000       0.111       0.000       0.003       0.000
    365    12    31  2006    179       0  rtu1790                0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    365    12    31  2006    180       0  rtu1800                0.099       0.947       0.039       0.395       0.000       0.000       0.000       0.002       0.000
    365    12    31  2006    181       0  rtu1810                0.086       0.930       0.064       0.518       0.000       0.041       0.000       0.002       0.000
    365    12    31  2006    182       0  rtu1820                0.060       0.575       0.024       0.210       0.000       0.000       0.000       0.001       0.000
    365    12    31  2006    183       0  rtu1830                0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    365    12    31  2006    184       0  rtu1840                0.022       0.170       0.008       0.022       0.000       0.000       0.000       0.000       0.000
    365    12    31  2006    185       0  rtu1850                0.018       0.266       0.029       0.275       0.000       0.062       0.000       0.000       0.000
    365    12    31  2006    186       0  rtu1860                0.113       0.786       0.035       0.080       0.000       0.000       0.000       0.002       0.000
    365    12    31  2006    187       0  rtu1870                0.050       0.698       0.074       0.263       0.000       0.068       0.000       0.001       0.000
    365    12    31  2006    188       0  rtu1880                0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    365    12    31  2006    189       0  rtu1890                0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    365    12    31  2006    190       0  rtu1900                0.188       0.451       0.165       0.234       0.000       0.157       0.000       0.004       0.000
    365    12    31  2006    191       0  rtu1910                0.034       0.449       0.040       0.021       0.000       0.010       0.000       0.001       0.000
    365    12    31  2006    192       0  rtu1920                0.001       0.008       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    365    12    31  2006    193       0  rtu1930                0.208       0.472       0.181       0.206       0.000       0.172       0.000       0.004       0.000
    365    12    31  2006    194       0  rtu1940                0.007       0.122       0.011       0.317       0.000       0.053       0.000       0.000       0.000
    365    12    31  2006    195       0  rtu1950                0.134       0.301       0.118       0.153       0.000       0.128       0.000       0.002       0.000
    365    12    31  2006    196       0  rtu1960                0.325       0.784       0.285       0.263       0.000       0.197       0.000       0.006       0.000
    365    12    31  2006    197       0  rtu1970                0.259       0.635       0.229       0.263       0.000       0.190       0.000       0.005       0.000
    365    12    31  2006    198       0  rtu1980                0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    365    12    31  2006    199       0  rtu1990                0.022       0.216       0.009       0.399       0.000       0.000       0.000       0.001       0.000
    365    12    31  2006    200       0  rtu2000                0.002       0.022       0.001       0.001       0.000       0.000       0.000       0.000       0.000
    365    12    31  2006    201       0  rtu2010                0.116       0.243       0.100       0.050       0.000       0.060       0.000       0.002       0.000
    365    12    31  2006    202       0  rtu2020                0.078       0.175       0.069       0.064       0.000       0.050       0.000       0.001       0.000
    365    12    31  2006    203       0  rtu2030                0.321       3.552       0.208       0.912       0.000       0.039       0.000       0.013       0.000
    365    12    31  2006    204       0  rtu2040              100.719      11.553       0.658      74.053       0.000       0.013       0.000       0.076       0.000
    365    12    31  2006    205       0  rtu2050                0.046       0.291       0.014       0.325       0.000       0.000       0.000       0.001       0.000
    365    12    31  2006    206       0  rtu2060              170.801       7.527       0.440      47.792       0.000       0.059       0.000       0.049       0.000
    365    12    31  2006    207       0  rtu2070               43.986       4.572       0.303      28.765       0.000       0.018       0.000       0.031       0.000
    365    12    31  2006    208       0  rtu2080                0.231       0.490       0.196       0.111       0.000       0.118       0.000       0.004       0.000
    365    12    31  2006    209       0  rtu2090                0.043       0.375       0.015       0.537       0.000       0.000       0.000       0.001       0.000
    365    12    31  2006    210       0  rtu2100                0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    365    12    31  2006    211       0  rtu2110               30.888       5.141       0.350      33.861       0.000       0.034       0.000       0.068       0.000
    365    12    31  2006    212       0  rtu2120                0.097       0.203       0.085       0.012       0.000       0.025       0.000       0.002       0.000
    365    12    31  2006    213       0  rtu2130                0.293       0.710       0.257       0.269       0.000       0.195       0.000       0.006       0.000
    365    12    31  2006    214       0  rtu2140                0.114       0.242       0.099       0.030       0.000       0.039       0.000       0.002       0.000
    365    12    31  2006    215       0  rtu2150                0.170       0.358       0.146       0.072       0.000       0.081       0.000       0.003       0.000
    365    12    31  2006    216       0  rtu2160               41.061       5.748       0.378      22.758       0.000       0.033       0.000       0.052       0.000
    365    12    31  2006    217       0  rtu2170                0.113       1.363       0.102       0.326       0.000       0.038       0.000       0.002       0.000
    365    12    31  2006    218       0  rtu2180              170.137       2.532       0.208      11.145       0.000       0.034       0.000       0.039       0.000
    365    12    31  2006    219       0  rtu2190              189.564       2.633       0.219      12.914       0.000       0.036       0.000       0.030       0.000
    365    12    31  2006    220       0  rtu2200              175.497       3.469       0.258      14.595       0.000       0.033       0.000       0.036       0.000
    365    12    31  2006    221       0  rtu2210                0.087       1.073       0.089       0.735       0.000       0.103       0.000       0.002       0.000
    365    12    31  2006    222       0  rtu2220                0.003       0.016       0.001       0.001       0.000       0.000       0.000       0.000       0.000
    365    12    31  2006    223       0  rtu2230              100.592       4.732       0.325      19.939       0.000       0.033       0.000       0.026       0.000
    365    12    31  2006    224       0  rtu2240               15.512       0.603       0.070       2.528       0.000       0.014       0.000       0.011       0.000
    365    12    31  2006    225       0  rtu2250                0.031       0.188       0.012       0.170       0.000       0.000       0.000       0.001       0.000
    365    12    31  2006    226       0  rtu2260               82.366       1.842       0.155       9.117       0.000       0.026       0.000       0.038       0.000
    365    12    31  2006    227       0  rtu2270               40.361       2.889       0.181      13.992       0.000       0.014       0.000       0.012       0.000
    365    12    31  2006    228       0  rtu2280                0.025       0.220       0.009       0.015       0.000       0.000       0.000       0.000       0.000
    365    12    31  2006    229       0  rtu2290               54.264       0.787       0.066       2.594       0.000       0.011       0.000       0.013       0.000
    365    12    31  2006    230       0  rtu2300               58.581       1.239       0.074       1.823       0.000       0.007       0.000       0.013       0.000
    365    12    31  2006    231       0  rtu2310                0.099       0.961       0.041       0.410       0.000       0.000       0.000       0.002       0.000
    365    12    31  2006    232       0  rtu2320                0.507       1.365       0.059       0.419       0.000       0.000       0.000       0.009       0.000
    365    12    31  2006    233       0  rtu2330                0.421       1.096       0.048       0.274       0.000       0.000       0.000       0.007       0.000
    365    12    31  2006    234       0  rtu2340                0.023       0.201       0.008       0.017       0.000       0.000       0.000       0.000       0.000
    365    12    31  2006    235       0  rtu2350                0.094       0.665       0.029       0.184       0.000       0.000       0.000       0.002       0.000
    365    12    31  2006    236       0  rtu2360                0.088       0.864       0.037       0.341       0.000       0.000       0.000       0.002       0.000
    365    12    31  2006    237       0  rtu2370                0.019       0.208       0.010       0.081       0.000       0.000       0.000       0.001       0.000
    365    12    31  2006    238       0  rtu2380                0.328       0.891       0.039       0.160       0.000       0.000       0.000       0.005       0.000
    365    12    31  2006    239       0  rtu2390                0.042       0.462       0.021       0.231       0.000       0.000       0.000       0.001       0.000
    365    12    31  2006    240       0  rtu2400                0.078       0.693       0.032       0.307       0.000       0.000       0.000       0.002       0.000
    365    12    31  2007      1       0  rtu0010                0.110       0.325       0.116       0.312       0.000       0.093       0.000       0.002       0.000
    365    12    31  2007      2       0  rtu0020                0.121       0.346       0.126       0.255       0.000       0.078       0.000       0.003       0.000
    365    12    31  2007      3       0  rtu0030                0.085       0.221       0.088       0.099       0.000       0.041       0.000       0.002       0.000
    365    12    31  2007      4       0  rtu0040                0.116       0.279       0.116       0.092       0.000       0.040       0.000       0.002       0.000
    365    12    31  2007      5       0  rtu0050                0.117       0.290       0.120       0.134       0.000       0.056       0.000       0.002       0.000
    365    12    31  2007      6       0  rtu0060                0.196       0.525       0.204       0.248       0.000       0.084       0.000       0.004       0.000
    365    12    31  2007      7       0  rtu0070                0.126       0.330       0.133       0.284       0.000       0.097       0.000       0.003       0.000
    365    12    31  2007      8       0  rtu0080                0.107       0.259       0.109       0.097       0.000       0.044       0.000       0.002       0.000
    365    12    31  2007      9       0  rtu0090                0.098       0.246       0.101       0.216       0.000       0.069       0.000       0.002       0.000
    365    12    31  2007     10       0  rtu0100                0.065       0.174       0.070       0.320       0.000       0.095       0.000       0.001       0.000
    365    12    31  2007     11       0  rtu0110                0.186       0.503       0.194       0.328       0.000       0.099       0.000       0.004       0.000
    365    12    31  2007     12       0  rtu0120                0.054       0.148       0.057       0.181       0.000       0.053       0.000       0.001       0.000
    365    12    31  2007     13       0  rtu0130                0.028       0.096       0.034       0.442       0.000       0.112       0.000       0.001       0.000
    365    12    31  2007     14       0  rtu0140                0.009       0.038       0.013       0.466       0.000       0.115       0.000       0.000       0.000
    365    12    31  2007     15       0  rtu0150                0.108       0.313       0.117       0.411       0.000       0.112       0.000       0.002       0.000
    365    12    31  2007     16       0  rtu0160                0.083       0.240       0.090       0.291       0.000       0.081       0.000       0.002       0.000
    365    12    31  2007     17       0  rtu0170                0.019       0.064       0.023       0.377       0.000       0.096       0.000       0.000       0.000
    365    12    31  2007     18       0  rtu0180                0.092       0.263       0.099       0.346       0.000       0.095       0.000       0.002       0.000
    365    12    31  2007     19       0  rtu0190                0.053       0.274       0.064       0.416       0.000       0.070       0.000       0.001       0.000
    365    12    31  2007     20       0  rtu0200                7.541       1.011       0.132       3.799       0.000       0.088       0.000       0.011       0.000
    365    12    31  2007     21       0  rtu0210                0.018       0.343       0.033       1.982       0.000       0.134       0.000       0.000       0.000
    365    12    31  2007     22       0  rtu0220               18.059       1.577       0.143       6.552       0.000       0.070       0.000       0.034       0.000
    365    12    31  2007     23       0  rtu0230               21.579       2.642       0.189      20.330       0.000       0.063       0.000       0.027       0.000
    365    12    31  2007     24       0  rtu0240                0.426       1.220       0.103      33.640       0.000       0.078       0.000       0.018       0.000
    365    12    31  2007     25       0  rtu0250                0.005       0.061       0.005       4.305       0.000       0.179       0.000       0.000       0.000
    365    12    31  2007     26       0  rtu0260                0.006       0.132       0.010       4.308       0.000       0.179       0.000       0.000       0.000
    365    12    31  2007     27       0  rtu0270                0.002       0.024       0.002       4.303       0.000       0.179       0.000       0.000       0.000
    365    12    31  2007     28       0  rtu0280                0.002       0.024       0.002       4.303       0.000       0.179       0.000       0.000       0.000
    365    12    31  2007     29       0  rtu0290                0.019       0.503       0.038       4.280       0.000       0.175       0.000       0.001       0.000
    365    12    31  2007     30       0  rtu0300                0.022       0.392       0.031       4.168       0.000       0.178       0.000       0.001       0.000
    365    12    31  2007     31       0  rtu0310                0.013       0.159       0.007       2.322       0.000       0.048       0.000       0.000       0.000
    365    12    31  2007     32       0  rtu0320                0.636       6.938       0.381       2.523       0.000       0.044       0.000       0.027       0.000
    365    12    31  2007     33       0  rtu0330                0.172       0.526       0.191       0.176       0.000       0.078       0.000       0.004       0.000
    365    12    31  2007     34       0  rtu0340                0.157       0.470       0.176       0.148       0.000       0.074       0.000       0.003       0.000
    365    12    31  2007     35       0  rtu0350                0.317       3.420       0.187       1.369       0.000       0.028       0.000       0.013       0.000
    365    12    31  2007     36       0  rtu0360                0.425       4.749       0.256       2.064       0.000       0.000       0.000       0.018       0.000
    365    12    31  2007     37       0  rtu0370                0.132       0.373       0.142       0.389       0.000       0.112       0.000       0.003       0.000
    365    12    31  2007     38       0  rtu0380                0.423       4.747       0.258       2.487       0.000       0.000       0.000       0.018       0.000
    365    12    31  2007     39       0  rtu0390                0.080       0.237       0.089       0.341       0.000       0.095       0.000       0.002       0.000
    365    12    31  2007     40       0  rtu0400                0.006       0.073       0.005       3.183       0.000       0.064       0.000       0.000       0.000
    365    12    31  2007     41       0  rtu0410                0.015       0.220       0.009       2.269       0.000       0.000       0.000       0.001       0.000
    365    12    31  2007     42       0  rtu0420                0.014       0.167       0.007       1.082       0.000       0.000       0.000       0.000       0.000
    365    12    31  2007     43       0  rtu0430                0.203       0.608       0.225       0.148       0.000       0.072       0.000       0.004       0.000
    365    12    31  2007     44       0  rtu0440                0.029       0.228       0.010       0.644       0.000       0.000       0.000       0.001       0.000
    365    12    31  2007     45       0  rtu0450                0.104       1.420       0.147       0.946       0.000       0.093       0.000       0.002       0.000
    365    12    31  2007     46       0  rtu0460                0.236       0.750       0.248       0.382       0.000       0.131       0.000       0.005       0.000
    365    12    31  2007     47       0  rtu0470                0.057       0.668       0.028       2.490       0.000       0.000       0.000       0.002       0.000
    365    12    31  2007     48       0  rtu0480                0.021       0.366       0.033       3.314       0.000       0.149       0.000       0.000       0.000
    365    12    31  2007     49       0  rtu0490                0.064       0.261       0.075       0.660       0.000       0.169       0.000       0.002       0.000
    365    12    31  2007     50       0  rtu0500                0.040       0.440       0.018       2.469       0.000       0.000       0.000       0.001       0.000
    365    12    31  2007     51       0  rtu0510                0.219       1.296       0.255       0.660       0.000       0.132       0.000       0.005       0.000
    365    12    31  2007     52       0  rtu0520                0.201       0.685       0.217       0.409       0.000       0.122       0.000       0.004       0.000
    365    12    31  2007     53       0  rtu0530                0.165       3.157       0.279       2.171       0.000       0.192       0.000       0.004       0.000
    365    12    31  2007     54       0  rtu0540                0.097       1.075       0.043       0.984       0.000       0.000       0.000       0.002       0.000
    365    12    31  2007     55       0  rtu0550                0.274       0.957       0.289       0.586       0.000       0.170       0.000       0.006       0.000
    365    12    31  2007     56       0  rtu0560                0.012       0.117       0.008       0.572       0.000       0.024       0.000       0.000       0.000
    365    12    31  2007     57       0  rtu0570                0.114       0.824       0.036       1.964       0.000       0.000       0.000       0.003       0.000
    365    12    31  2007     58       0  rtu0580                0.080       1.489       0.122       1.639       0.000       0.081       0.000       0.002       0.000
    365    12    31  2007     59       0  rtu0590                0.269       0.841       0.281       0.326       0.000       0.124       0.000       0.006       0.000
    365    12    31  2007     60       0  rtu0600               84.939       4.382       0.269       9.275       0.000       0.018       0.000       0.013       0.000
    365    12    31  2007     61       0  rtu0610                0.126       1.393       0.056       1.221       0.000       0.000       0.000       0.003       0.000
    365    12    31  2007     62       0  rtu0620                0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    365    12    31  2007     63       0  rtu0630                0.049       0.388       0.015       0.561       0.000       0.000       0.000       0.001       0.000
    365    12    31  2007     64       0  rtu0640                0.024       0.159       0.007       0.123       0.000       0.000       0.000       0.001       0.000
    365    12    31  2007     65       0  rtu0650                0.093       0.658       0.029       0.615       0.000       0.000       0.000       0.002       0.000
    365    12    31  2007     66       0  rtu0660               23.560       3.820       0.247       8.860       0.000       0.103       0.000       0.023       0.000
    365    12    31  2007     67       0  rtu0670                0.000       0.000       0.000       1.743       0.000       0.001       0.000       0.000       0.000
    365    12    31  2007     68       0  rtu0680                7.292       2.647       0.141       0.069       0.000       0.000       0.000       0.016       0.000
    365    12    31  2007     69       0  rtu0690                0.073       0.274       0.011       0.031       0.000       0.000       0.000       0.001       0.000
    365    12    31  2007     70       0  rtu0700                0.022       0.148       0.007       0.102       0.000       0.000       0.000       0.001       0.000
